plot,species,sensor_id,Date,F_avg
Freshwater,Beech,F15,2023-01-18,0.041387367383811824
Freshwater,Beech,F15,2023-01-19,0.004656525693384213
Freshwater,Beech,F15,2023-01-20,0.024487440061243287
Freshwater,Beech,F15,2023-01-21,0.004893067519092805
Freshwater,Beech,F15,2023-01-22,0.004880112533028928
Freshwater,Beech,F15,2023-01-23,0.026444127338375756
Freshwater,Beech,F15,2023-01-24,0.025668441905990824
Freshwater,Beech,F15,2023-01-25,0.006153881342498504
Freshwater,Beech,F15,2023-01-26,0.008691804731249348
Freshwater,Beech,F15,2023-01-27,0.00803897698402972
Freshwater,Beech,F15,2023-01-28,0.04025533043367198
Freshwater,Beech,F15,2023-01-29,0.010889419062616158
Freshwater,Beech,F15,2023-01-30,0.03706559439820762
Freshwater,Beech,F15,2023-01-31,0.009285429476441362
Freshwater,Beech,F15,2023-02-01,0.02328888375640932
Freshwater,Beech,F15,2023-02-02,0.007215146872388724
Freshwater,Beech,F15,2023-02-03,0.004837486018569861
Freshwater,Beech,F15,2023-02-04,0.01523428187697367
Freshwater,Beech,F15,2023-02-05,0.02485350751716911
Freshwater,Beech,F15,2023-02-06,0.010649050293316505
Freshwater,Beech,F15,2023-02-07,0.014537730259921423
Freshwater,Beech,F15,2023-02-08,0.04186081609998504
Freshwater,Beech,F15,2023-02-09,0.02644375962178123
Freshwater,Beech,F15,2023-02-10,0.00864296819857659
Freshwater,Beech,F15,2023-02-11,0.028100401060333968
Freshwater,Beech,F15,2023-02-12,0.017784484361092305
Freshwater,Beech,F15,2023-02-13,0.044107264866463304
Freshwater,Beech,F15,2023-02-14,0.037336947444130665
Freshwater,Beech,F15,2023-02-15,0.05107155009532537
Freshwater,Beech,F15,2023-02-16,0.032730543631420965
Freshwater,Beech,F15,2023-02-17,0.049710756104607186
Freshwater,Beech,F15,2023-02-18,0.03555211077964087
Freshwater,Beech,F15,2023-02-19,0.030653094278585577
Freshwater,Beech,F15,2023-02-20,0.03192676499381357
Freshwater,Beech,F15,2023-02-21,0.04248715791080544
Freshwater,Beech,F15,2023-02-22,0.016692648759000648
Freshwater,Beech,F15,2023-02-23,0.05256302069484606
Freshwater,Beech,F15,2023-02-24,0.01960895122624174
Freshwater,Beech,F15,2023-02-25,0.017716267507466483
Freshwater,Beech,F15,2023-02-26,0.04114825732253391
Freshwater,Beech,F15,2023-02-27,0.0190170880161201
Freshwater,Beech,F15,2023-02-28,0.026561442633657336
Freshwater,Beech,F15,2023-03-01,0.05063199555443729
Freshwater,Beech,F15,2023-03-02,0.07369155751600832
Freshwater,Beech,F15,2023-03-03,0.013093519764658662
Freshwater,Beech,F15,2023-03-04,0.018039233897575516
Freshwater,Beech,F15,2023-03-05,0.06882285681888191
Freshwater,Beech,F15,2023-03-06,0.04278525440841398
Freshwater,Beech,F15,2023-03-07,0.030197404028566473
Freshwater,Beech,F15,2023-03-08,0.04108826240847935
Freshwater,Beech,F15,2023-03-09,0.04417712157711396
Freshwater,Beech,F15,2023-03-10,0.00787268114032291
Freshwater,Beech,F15,2023-03-11,0.019910038526677745
Freshwater,Beech,F15,2023-03-12,0.007736874091471107
Freshwater,Beech,F15,2023-03-13,0.014513511535183347
Freshwater,Beech,F15,2023-03-14,0.021138357220643736
Freshwater,Beech,F15,2023-03-15,0.032049668029360115
Freshwater,Beech,F15,2023-03-16,0.04552060419689313
Freshwater,Beech,F15,2023-03-17,0.0016238991998732933
Freshwater,Beech,F15,2023-03-18,0.03400367703973684
Freshwater,Beech,F15,2023-03-19,0.04316000455266733
Freshwater,Beech,F15,2023-03-20,0.047155600524412866
Freshwater,Beech,F15,2023-03-21,0.024222918882771182
Freshwater,Beech,F15,2023-03-22,0.03728253182652887
Freshwater,Beech,F15,2023-03-23,0.10104001686256059
Freshwater,Beech,F15,2023-03-24,0.004782188360946002
Freshwater,Beech,F15,2023-03-25,0.012581302793788596
Freshwater,Beech,F15,2023-03-26,0.04080125198952031
Freshwater,Beech,F15,2023-03-27,0.015173551246166862
Freshwater,Beech,F15,2023-03-28,0.01664739044183144
Freshwater,Beech,F15,2023-03-29,0.0273317516049184
Freshwater,Beech,F15,2023-03-30,0.04826053818624608
Freshwater,Beech,F15,2023-03-31,0.04073943418044791
Freshwater,Beech,F15,2023-04-01,0.09503028517235158
Freshwater,Beech,F15,2023-04-02,0.05116608704122813
Freshwater,Beech,F15,2023-04-03,0.03721752932928571
Freshwater,Beech,F15,2023-04-04,0.0025904479790240286
Freshwater,Beech,F15,2023-04-05,0.021620218022605258
Freshwater,Beech,F15,2023-04-06,0.005341048084518429
Freshwater,Beech,F15,2023-04-07,0.013243408180414813
Freshwater,Beech,F15,2023-04-08,0.010058149255029503
Freshwater,Beech,F15,2023-04-09,0.0066001274356595864
Freshwater,Beech,F15,2023-04-10,0.011589284047728878
Freshwater,Beech,F15,2023-04-11,0.011958114091248622
Freshwater,Beech,F15,2023-04-12,0.35654793144717545
Freshwater,Beech,F15,2023-04-13,0.597964147916043
Freshwater,Beech,F15,2023-04-14,0.7046727788169509
Freshwater,Beech,F15,2023-04-15,0.7583183379028173
Freshwater,Beech,F15,2023-04-16,0.8713791682275963
Freshwater,Beech,F15,2023-04-17,0.7947248150026053
Freshwater,Beech,F15,2023-04-18,0.9335167643674436
Freshwater,Beech,F15,2023-04-19,0.9246944281585233
Freshwater,Beech,F15,2023-04-20,0.9097622595178569
Freshwater,Beech,F15,2023-04-21,0.8962486455579135
Freshwater,Beech,F15,2023-04-22,0.9017613037501933
Freshwater,Beech,F15,2023-04-23,0.8304737569366604
Freshwater,Beech,F15,2023-04-24,0.8030873272182346
Freshwater,Beech,F15,2023-04-25,0.7674796403808597
Freshwater,Beech,F15,2023-04-26,0.8308459832713867
Freshwater,Beech,F15,2023-04-27,0.7978641826757009
Freshwater,Beech,F15,2023-04-28,0.012506705433465102
Freshwater,Beech,F15,2023-04-29,0.2051348452216891
Freshwater,Beech,F15,2023-04-30,0.011650436114160279
Freshwater,Beech,F15,2023-05-01,0.9311880628817021
Freshwater,Beech,F15,2023-05-02,0.2678818643329198
Freshwater,Beech,F15,2023-05-03,0.5971843856865969
Freshwater,Beech,F15,2023-05-04,0.7928056903657322
Freshwater,Beech,F15,2023-05-05,0.745936796415184
Freshwater,Beech,F15,2023-05-06,0.8941676026926435
Freshwater,Beech,F15,2023-05-07,0.8506356783497007
Freshwater,Beech,F15,2023-05-08,1.0309511707984076
Freshwater,Beech,F15,2023-05-09,0.30846320903377517
Freshwater,Beech,F15,2023-05-10,0.9974069341367008
Freshwater,Beech,F15,2023-05-11,0.9745833645802013
Freshwater,Beech,F15,2023-05-12,0.9873372345843254
Freshwater,Beech,F15,2023-05-13,0.801029869044958
Freshwater,Beech,F15,2023-05-14,1.041809973319838
Freshwater,Beech,F15,2023-05-15,1.0051637832714693
Freshwater,Beech,F15,2023-05-16,1.014563238759442
Freshwater,Beech,F15,2023-05-17,1.0185927166043438
Freshwater,Beech,F15,2023-05-18,0.9288960363812849
Freshwater,Beech,F15,2023-05-19,0.9538151617044779
Freshwater,Beech,F15,2023-05-20,0.6124110863266262
Freshwater,Beech,F15,2023-05-21,0.9948472546512616
Freshwater,Beech,F15,2023-05-22,1.0301035060443753
Freshwater,Beech,F15,2023-05-23,0.9358588741436709
Freshwater,Beech,F15,2023-05-24,1.0002110236367725
Freshwater,Beech,F15,2023-05-25,0.9184924720206382
Freshwater,Beech,F15,2023-05-26,0.9470948928313064
Freshwater,Beech,F15,2023-05-27,0.9946825621143359
Freshwater,Beech,F15,2023-05-28,0.8267076982860628
Freshwater,Beech,F15,2023-05-29,0.39854286843140896
Freshwater,Beech,F15,2023-05-30,0.8990989995183503
Freshwater,Beech,F15,2023-05-31,0.9787138067801683
Freshwater,Beech,F15,2023-06-01,0.9682776160406711
Freshwater,Beech,F15,2023-06-02,1.0574427900544452
Freshwater,Beech,F15,2023-06-03,1.0331091589380357
Freshwater,Beech,F15,2023-06-04,1.3410375992545698
Freshwater,Beech,F15,2023-06-05,0.9493933052315824
Freshwater,Beech,F15,2023-06-06,1.095941330637826
Freshwater,Beech,F15,2023-06-07,1.0723538418599416
Freshwater,Beech,F15,2023-06-08,1.0923631135376186
Freshwater,Beech,F15,2023-06-09,1.023418682551128
Freshwater,Beech,F15,2023-06-10,1.120859836912879
Freshwater,Beech,F15,2023-06-11,1.0730977041190537
Freshwater,Beech,F15,2023-06-12,0.3514195728346799
Freshwater,Beech,F15,2023-06-13,1.075483873702439
Freshwater,Beech,F15,2023-06-14,0.7606263827904262
Freshwater,Beech,F15,2023-06-15,1.0904804775828352
Freshwater,Beech,F15,2023-06-16,0.916870972515619
Freshwater,Beech,F15,2023-06-17,1.0795036168111403
Freshwater,Beech,F15,2023-06-18,1.113088900970917
Freshwater,Beech,F15,2023-06-19,0.9447770569090321
Freshwater,Beech,F15,2023-06-20,0.6982066699764177
Freshwater,Beech,F15,2023-06-21,0.03178350165475169
Freshwater,Beech,F15,2023-06-22,0.2520022753431935
Freshwater,Beech,F15,2023-06-23,0.01398247231133121
Freshwater,Beech,F15,2023-06-24,0.581319442803614
Freshwater,Beech,F15,2023-06-25,0.9252340429865178
Freshwater,Beech,F15,2023-06-26,0.8459537272523511
Freshwater,Beech,F15,2023-06-27,0.9867711950992583
Freshwater,Beech,F15,2023-06-28,1.0062844581855317
Freshwater,Beech,F15,2023-06-29,1.0586901632403913
Freshwater,Beech,F15,2023-06-30,0.969638877501122
Freshwater,Beech,F15,2023-07-01,0.8548438635038608
Freshwater,Beech,F15,2023-07-02,0.7238781919934119
Freshwater,Beech,F15,2023-07-03,1.0419238640628736
Freshwater,Beech,F15,2023-07-04,1.0768900958607095
Freshwater,Beech,F15,2023-07-05,1.0748920525826127
Freshwater,Beech,F15,2023-07-06,1.0865655096681563
Freshwater,Beech,F15,2023-07-07,1.0035573834367875
Freshwater,Beech,F15,2023-07-08,1.0277018145740735
Freshwater,Beech,F15,2023-07-09,0.8236956934476861
Freshwater,Beech,F15,2023-07-10,1.0054500860969235
Freshwater,Beech,F15,2023-07-11,1.119147486494828
Freshwater,Beech,F15,2023-07-12,1.1137415745045267
Freshwater,Beech,F15,2023-07-13,1.1418371097781843
Freshwater,Beech,F15,2023-07-14,1.1128733217500077
Freshwater,Beech,F15,2023-07-15,0.8265857488894778
Freshwater,Beech,F15,2023-07-16,0.008961361331489181
Freshwater,Beech,F15,2023-07-17,1.0604634816358758
Freshwater,Beech,F15,2023-07-18,1.1160461260673726
Freshwater,Beech,F15,2023-07-19,0.2898822902668329
Freshwater,Beech,F15,2023-07-20,0.9904965179631112
Freshwater,Beech,F15,2023-07-21,0.9825378980109477
Freshwater,Beech,F15,2023-07-22,1.0615847000017364
Freshwater,Beech,F15,2023-07-23,1.1513230359468971
Freshwater,Beech,F15,2023-07-24,0.7700656554765322
Freshwater,Beech,F15,2023-07-25,0.834662232319137
Freshwater,Beech,F15,2023-07-26,1.0458130611478746
Freshwater,Beech,F15,2023-07-27,1.0903385177806908
Freshwater,Beech,F15,2023-07-28,1.1105610673347237
Freshwater,Beech,F15,2023-07-29,1.0925658800172322
Freshwater,Beech,F15,2023-07-30,1.0757257308854182
Freshwater,Beech,F15,2023-07-31,1.0128990066121712
Freshwater,Beech,F15,2023-08-01,1.0637798989040272
Freshwater,Beech,F15,2023-08-02,1.087105585573535
Freshwater,Beech,F15,2023-08-03,0.8915123395288282
Freshwater,Beech,F15,2023-08-04,0.34556872600143834
Freshwater,Beech,F15,2023-08-05,0.8508396414580041
Freshwater,Beech,F15,2023-08-06,0.9783584691784921
Freshwater,Beech,F15,2023-08-07,0.8370580190639308
Freshwater,Beech,F15,2023-08-08,1.069818148067652
Freshwater,Beech,F15,2023-08-09,1.072347747284047
Freshwater,Beech,F15,2023-08-10,0.6386223053168647
Freshwater,Beech,F15,2023-08-11,1.077269201547578
Freshwater,Beech,F15,2023-08-12,1.0126653040655103
Freshwater,Beech,F15,2023-08-13,1.1128646810220413
Freshwater,Beech,F15,2023-08-14,1.083443195484124
Freshwater,Beech,F15,2023-08-15,0.9699880297475767
Freshwater,Beech,F15,2023-08-16,1.126423317227566
Freshwater,Beech,F15,2023-08-17,0.9231137344762566
Freshwater,Beech,F15,2023-08-18,1.1137641763918344
Freshwater,Beech,F15,2023-08-19,1.0862187612093006
Freshwater,Beech,F15,2023-08-20,1.094142259557039
Freshwater,Beech,F15,2023-08-21,1.066216432359936
Freshwater,Beech,F15,2023-08-22,1.0397256284048229
Freshwater,Beech,F15,2023-08-23,0.9894139153516421
Freshwater,Beech,F15,2023-08-24,0.6839686755497006
Freshwater,Beech,F15,2023-08-25,0.9004124784271397
Freshwater,Beech,F15,2023-08-26,0.7612160096094445
Freshwater,Beech,F15,2023-08-27,0.9774640107732102
Freshwater,Beech,F15,2023-08-28,0.2741444718415996
Freshwater,Beech,F15,2023-08-29,0.43206403642597874
Freshwater,Beech,F15,2023-08-30,0.9360027767736765
Freshwater,Beech,F15,2023-08-31,0.8227609870371656
Freshwater,Beech,F15,2023-09-01,0.856518741348165
Freshwater,Beech,F15,2023-09-02,0.8281955746768601
Freshwater,Beech,F15,2023-09-03,0.8375181567433299
Freshwater,Beech,F15,2023-09-04,0.7918031257263203
Freshwater,Beech,F15,2023-09-05,0.7529147131913168
Freshwater,Beech,F15,2023-09-06,0.7612028393316269
Freshwater,Beech,F15,2023-09-07,0.7400134502124138
Freshwater,Beech,F15,2023-09-08,0.6743698455470573
Freshwater,Beech,F15,2023-09-09,0.6624373808725712
Freshwater,Beech,F15,2023-09-10,0.16641836267380852
Freshwater,Beech,F15,2023-09-11,0.5433465659900875
Freshwater,Beech,F15,2023-09-12,0.8355438020796975
Freshwater,Beech,F15,2023-09-13,0.9569075248539564
Freshwater,Beech,F15,2023-09-14,0.8864250694253616
Freshwater,Beech,F15,2023-09-15,0.7990228260852544
Freshwater,Beech,F15,2023-09-16,0.8698325594379334
Freshwater,Beech,F15,2023-09-18,0.33419716676817146
Freshwater,Beech,F15,2023-09-19,0.8977181130623872
Freshwater,Beech,F15,2023-09-20,0.9153932509065061
Freshwater,Beech,F15,2023-09-21,0.8451682883174942
Freshwater,Beech,F15,2023-09-22,0.7051614266168221
Freshwater,Beech,F15,2023-09-23,0.016623954136314092
Freshwater,Beech,F15,2023-09-24,0.03624202129690231
Freshwater,Beech,F15,2023-09-25,0.7322884791476302
Freshwater,Beech,F15,2023-09-26,0.012036489261300054
Freshwater,Beech,F15,2023-09-27,0.6323026493110051
Freshwater,Beech,F15,2023-09-28,0.47067203136675767
Freshwater,Beech,F15,2023-09-29,0.34921360646735317
Freshwater,Beech,F15,2023-09-30,0.6000461659545542
Freshwater,Beech,F15,2023-10-01,1.0094933492585565
Freshwater,Beech,F15,2023-10-02,0.9796662881535328
Freshwater,Beech,F15,2023-10-03,0.7949107626722238
Freshwater,Beech,F15,2023-10-04,0.8936588254654227
Freshwater,Beech,F15,2023-10-05,0.8543425220981257
Freshwater,Beech,F15,2023-10-06,0.47786709334689376
Freshwater,Beech,F15,2023-10-07,0.01407873155981054
Freshwater,Beech,F15,2023-10-08,0.8019041847517121
Freshwater,Beech,F15,2023-10-09,0.8961860870446735
Freshwater,Beech,F15,2023-10-10,0.9150940139029193
Freshwater,Beech,F15,2023-10-11,0.9800871797063675
Freshwater,Beech,F15,2023-10-12,0.8639453285059394
Freshwater,Beech,F15,2023-10-13,0.8829407813994886
Freshwater,Beech,F15,2023-10-14,0.0020893181685477215
Freshwater,Beech,F15,2023-10-15,0.7077209025556633
Freshwater,Beech,F15,2023-10-16,0.7742604371079588
Freshwater,Beech,F15,2023-10-17,0.7137233711358202
Freshwater,Beech,F15,2023-10-18,0.8656681784416114
Freshwater,Beech,F15,2023-10-19,0.8207403592558471
Freshwater,Beech,F15,2023-10-20,0.7733077202228587
Freshwater,Beech,F15,2023-10-21,0.8163931492891353
Freshwater,Beech,F15,2023-10-22,0.8543265386263857
Freshwater,Beech,F15,2023-10-23,0.7982467753445339
Freshwater,Beech,F15,2023-10-24,0.8298521630714635
Freshwater,Beech,F15,2023-10-25,0.9149746980430726
Freshwater,Beech,F15,2023-10-26,0.8798936159200006
Freshwater,Beech,F15,2023-10-27,0.8976314817620766
Freshwater,Beech,F15,2023-10-28,0.8310310591436008
Freshwater,Beech,F15,2023-10-29,0.5537735371629467
Freshwater,Beech,F15,2023-10-30,0.7049304549124151
Freshwater,Beech,F15,2023-10-31,0.3986925732020673
Freshwater,Beech,F15,2023-11-01,0.3680159512395581
Freshwater,Beech,F15,2023-11-02,0.3238265607709407
Freshwater,Beech,F15,2023-11-03,0.37494096408080263
Freshwater,Beech,F15,2023-11-04,0.3280302660972416
Freshwater,Beech,F15,2023-11-05,0.5214651181144945
Freshwater,Beech,F15,2023-11-06,0.21298969641343904
Freshwater,Beech,F15,2023-11-07,0.2859869974450005
Freshwater,Beech,F15,2023-11-08,0.09769169695581928
Freshwater,Beech,F15,2023-11-09,0.014023351235765124
Freshwater,Beech,F15,2023-11-10,0.002096439418715079
Freshwater,Beech,F15,2023-11-11,0.01688851553120754
Freshwater,Beech,F15,2023-11-12,3.4967052053398577e-4
Freshwater,Beech,F15,2023-11-13,0.015400846364796723
Freshwater,Beech,F15,2023-11-14,8.689553939513242e-4
Freshwater,Beech,F15,2023-11-15,0.01790542019602216
Freshwater,Beech,F15,2023-11-16,0.026083438688994404
Freshwater,Beech,F15,2023-11-17,0.029041607157960225
Freshwater,Beech,F15,2023-11-18,0.0357337941095356
Freshwater,Beech,F15,2023-11-19,0.08488895761802355
Freshwater,Beech,F15,2023-11-20,0.06819723672361064
Freshwater,Beech,F15,2023-11-21,0.05683097692684049
Freshwater,Beech,F15,2023-11-22,0.139358081044826
Freshwater,Beech,F15,2023-11-23,0.028273374775932572
Freshwater,Beech,F15,2023-11-24,0.04240645074812154
Freshwater,Beech,F15,2023-11-25,0.017156993227244923
Freshwater,Beech,F15,2023-11-26,0.011443346476134292
Freshwater,Beech,F15,2023-11-27,0.04221319118581662
Freshwater,Beech,F15,2023-11-28,0.011755958801017227
Freshwater,Beech,F15,2023-11-29,0.004691954573051584
Freshwater,Beech,F15,2023-11-30,0.012925723964347957
Freshwater,Beech,F15,2023-12-01,0.017183479647467883
Freshwater,Beech,F15,2023-12-02,0.01492964409520902
Freshwater,Beech,F15,2023-12-03,0.009446637845588897
Freshwater,Beech,F15,2023-12-04,0.026079260735905566
Freshwater,Beech,F15,2023-12-05,0.018743315102446763
Freshwater,Beech,F15,2023-12-06,0.00484475047462346
Freshwater,Beech,F15,2023-12-07,0.014086225837257733
Freshwater,Beech,F15,2023-12-08,0.05753307005994649
Freshwater,Beech,F15,2023-12-09,0.07178120083854972
Freshwater,Beech,F15,2023-12-10,0.01042532220897519
Freshwater,Beech,F15,2023-12-11,0.04927758250287212
Freshwater,Beech,F15,2023-12-12,0.030064945674419696
Freshwater,Beech,F15,2023-12-13,0.04663708027374223
Freshwater,Beech,F15,2023-12-14,0.012800048464643962
Freshwater,Beech,F15,2023-12-15,0.06006677664413555
Freshwater,Beech,F15,2023-12-16,0.02499852725253074
Freshwater,Beech,F15,2023-12-17,0.013382087499672698
Freshwater,Beech,F15,2023-12-18,0.03594964938173963
Freshwater,Beech,F15,2023-12-19,0.013357304165814177
Freshwater,Beech,F15,2023-12-20,0.033118740304824146
Freshwater,Beech,F15,2023-12-21,0.03973557708818406
Freshwater,Beech,F15,2023-12-22,0.0172224859082724
Freshwater,Beech,F15,2023-12-23,0.021391671705603486
Freshwater,Beech,F15,2023-12-24,0.016698632922868703
Freshwater,Beech,F15,2023-12-25,0.05383506938727258
Freshwater,Beech,F15,2023-12-26,0.005300011806560047
Freshwater,Beech,F15,2023-12-27,0.0071150393036811515
Freshwater,Beech,F15,2023-12-28,0.008281931784884747
Freshwater,Beech,F15,2023-12-29,0.025470625451767186
Freshwater,Beech,F15,2023-12-30,0.0042105930873183135
Freshwater,Beech,F15,2023-12-31,0.016920837009071918
Freshwater,Beech,F16,2023-01-01,0.013149327247421475
Freshwater,Beech,F16,2023-01-02,0.009335387381232978
Freshwater,Beech,F16,2023-01-03,0.005073343056051406
Freshwater,Beech,F16,2023-01-04,0.002572883711647662
Freshwater,Beech,F16,2023-01-05,0.0012320053893309598
Freshwater,Beech,F16,2023-01-06,2.7493584664923056e-4
Freshwater,Beech,F16,2023-01-07,0.0017497185702820789
Freshwater,Beech,F16,2023-01-08,8.834328049752803e-4
Freshwater,Beech,F16,2023-01-09,0.0033171067611355597
Freshwater,Beech,F16,2023-01-10,0.0010363138665429796
Freshwater,Beech,F16,2023-01-11,0.0010382160987505362
Freshwater,Beech,F16,2023-01-12,0.0012510802043811929
Freshwater,Beech,F16,2023-01-13,0.002382738967208065
Freshwater,Beech,F16,2023-01-14,7.298577136154167e-4
Freshwater,Beech,F16,2023-01-15,0.0030392810839310357
Freshwater,Beech,F16,2023-01-16,0.003527765214220906
Freshwater,Beech,F16,2023-01-17,7.315066038217481e-4
Freshwater,Beech,F16,2023-01-18,0.003631834502352502
Freshwater,Beech,F16,2023-01-19,0.001724851377635965
Freshwater,Beech,F16,2023-01-20,0.004401954915841312
Freshwater,Beech,F16,2023-01-21,9.143832547771851e-5
Freshwater,Beech,F16,2023-01-22,6.386254994134896e-4
Freshwater,Beech,F16,2023-01-23,0.0063600214220264064
Freshwater,Beech,F16,2023-01-24,0.001755690214015234
Freshwater,Beech,F16,2023-01-25,0.009262668199515928
Freshwater,Beech,F16,2023-01-26,0.0024709411759367243
Freshwater,Beech,F16,2023-01-27,0
Freshwater,Beech,F16,2023-01-28,0.0058361837932358026
Freshwater,Beech,F16,2023-01-29,0.0015991449856186965
Freshwater,Beech,F16,2023-01-30,0.002360967373177233
Freshwater,Beech,F16,2023-01-31,0.0010504756217934682
Freshwater,Beech,F16,2023-02-01,0.002584063278205341
Freshwater,Beech,F16,2023-02-02,0.0047047760629810986
Freshwater,Beech,F16,2023-02-03,4.883294908498407e-4
Freshwater,Beech,F16,2023-02-04,0.004041585175807702
Freshwater,Beech,F16,2023-02-05,0.004794672382324453
Freshwater,Beech,F16,2023-02-06,0.009733349755249424
Freshwater,Beech,F16,2023-02-07,0.0017217134245744506
Freshwater,Beech,F16,2023-02-08,0.0063215332051425625
Freshwater,Beech,F16,2023-02-09,0.002995593085906838
Freshwater,Beech,F16,2023-02-10,1.8287665095543702e-4
